age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,coffee_per_day,breaks_per_day,night_usage,distraction_score,addiction_level,productivity_score
19.0,7.0,2.229878487,6.666208124,3.7000633,190.9652417,99.95904664,3.615008535,6.571035268,0.0,5.462,0,58.04903295
27.0,6.97668242,1.972080023,4.564652492,8.320462973,217.9377098,96.23841161,0.0,2.178142495,1.0,8.456317444,1,64.69120876
21.0,9.447683724,6.446788813,4.142419474,5.427585217,235.2692409,74.87370792,2.02635605,0.705966646,1.0,6.534518889,2,1.241096294
20.0,8.051228498,3.771381605,1.582704403,5.878709333,9.570244671,88.77755076,1.725718186,1.325379887,1.0,4.051568341,2,1.783725372
35.0,8.532845101,3.160612092,3.709113155,6.517502160499999,537.0742475,95.64036207,0.0,4.660905303,1.0,16.44277483,1,36.75339884
20.0,8.733348115,3.771381605,1.221482248,5.56519699,34.3460268,80.99394833,2.334848658,2.556696597,1.0,3.226876764,2,11.98176403
15.0,9.926279248,7.404597067,1.452441695,5.155028781,149.7492242,82.28093497,1.079882922,3.261164031,1.0,7.315361943,2,1.215727271
36.0,3.33143024,2.597615109,3.165746127,7.218725932,211.7601207,97.38251386,0.545089429,2.602784444,0.0,4.088831568,1,36.179356595
25.0,9.584487674,2.910830983,1.472706615,7.955717817,76.11366331,100.0,1.979784224,2.861551642,1.0,6.135604238,1,4.589902039
36.0,7.0,5.467634123,4.063171785,6.495568595,291.7092775,93.95513611,1.939206938,3.59221854,1.0,9.532726831,2,36.179356595
26.0,11.14208014,9.611203025,5.795956341,5.045111337,93.72521184,77.15056301,3.50720013,9.546333187,1.0,7.547556353,2,11.29921123
29.0,3.576908221,2.277019784,5.344807229,4.164431965,128.2984235,100.0,2.997849585,4.771632675,0.0,1.509541656,1,75.21103263
16.0,8.564994018,2.074742249,4.875915137,4.365078408,102.8225387,96.58452001,3.241385224,9.056672682,1.0,7.424543282,1,56.5238268
20.0,6.571683414,2.311826938,5.988951314,5.625412941,142.4498102,97.52364074,0.939097679,9.611619946,1.0,7.547483691,1,72.65562706
34.0,9.400534479,5.767036585,5.445679722,6.161775121,106.8665603,99.22022785,2.646334264,4.16626703,1.0,5.716983955,2,29.34863344
27.0,3.319464961,0.684412026,7.537542205,8.714491424,203.2743175,96.56697123,1.260251891,8.370314201,0.0,1.883666612,0,100.0
19.0,2.582970098,1.512759055,2.298698548,6.953973499,108.9453978,100.0,0.767280147,2.050893974,0.0,2.69856564,0,62.96154171
16.0,7.0,0.939184338,4.126210259,5.787651182,276.4931499,99.07786306,0.0,4.619646733,0.0,5.462,1,47.29045789
23.0,3.64209575,2.870690975,3.217256558,7.232923459,190.4582459,95.6516902,2.0,2.671992538,0.0,8.209769253,1,36.179356595
24.0,9.742653108,4.883820897,5.463549909,5.997842248,141.9481688,98.32291306,1.164742802,7.527037278,1.0,5.864884936,1,35.32079211
29.0,7.833760763,6.284900183,4.497578141,8.459479378,87.33377497,100.0,2.296106713,2.416991182,1.0,7.079877294,2,27.19939057
34.0,7.287304805,2.1461328,4.1412097370000005,7.177921925,187.4153744,98.66172864,3.44020307,5.298815253,1.0,6.381644921,1,69.98644786
37.0,8.887170602,2.078199893,4.866240296,8.349129961,133.6570629,100.0,0.0,2.060489014,1.0,5.748517464,1,60.31863287
37.0,2.752319988,1.163252234,7.055021089,5.212960425,221.7863303,100.0,3.980154849,8.997540225,0.0,2.986585465,0,75.4627421
32.0,4.98512865,0.689933235,1.770346823,7.593801015,150.5180586,100.0,0.0,3.865664474,0.0,4.449636816,0,29.42872193
25.0,10.66373071,8.636610381,2.638512888,5.913545847,355.9585118,78.2719326,1.142703167,2.775120936,1.0,13.43891214,2,2.178390567
38.0,5.116099624,3.771381605,5.515220374,7.822586073,30.26961404,95.09088897,2.039956373,7.058030267,0.0,0.047671161,0,69.48471492
21.0,17.38594737,6.293440834,7.049854176,7.589141774,357.3658785,98.91930255,1.525765369,6.128522993,1.0,8.69405962,2,30.06200493
27.0,8.147741806,4.753112561,5.910035612,4.379392299,16.30758969,99.20007612,3.037591407,5.485968569,1.0,5.508758789,1,52.92833159
35.0,3.594660546,2.13184929,0.733493421,5.620674561,239.3558863,99.19521277,2.920255668,0.0,0.0,5.180750885,1,24.00885715
27.0,8.934708012,3.771381605,3.07021358,6.933163713,81.71672851,97.19924179,1.903517815,1.023365516,1.0,7.596568319,2,10.61879218
19.0,6.765553534,3.656959,0.928165517,9.049308201,225.153452,94.04624351,1.15784474,0.938305416,1.0,9.703871875,1,36.179356595
19.0,2.882022375,3.771381605,3.239153392,3.473290666,270.5525544,96.26676437,3.029340851,4.054270565,0.0,7.618738297,0,34.27026418
27.0,10.53052972,4.126425655,7.573950975,7.41078324,283.7940829,98.19320283,0.0,6.195100071,1.0,7.396836224,1,72.94067495
16.0,6.216326202,4.223902668,0.0,6.569182119,279.8615414,89.92510336,2.0,4.688020405,1.0,8.466578741,1,0.0
33.0,3.759006165,3.185212644,2.350555023,5.428947797,284.2657865,100.0,3.597930608,1.341495887,0.0,6.618112901,1,18.44391041
35.0,12.33275438,4.583547993,3.098636966,4.405798832,209.5592715,90.50046179,2.937731325,1.279539002,1.0,13.60932667,1,10.01467334
39.0,5.829328167,3.872524482,3.338138008,5.005818107,304.9687837,93.86607722,1.538537271,4.345348834,0.0,7.992472592,1,13.30973772
27.0,7.588978701,8.649087235,4.1412097370000005,6.517502160499999,273.8075301,75.92664159,4.658809847,3.645712646,1.0,5.462,2,0.0
16.0,7.704418983,2.555181955,1.380486493,8.432164205,129.3082744,95.65351068,2.901059042,1.381528839,1.0,3.728358221,1,23.18681056
32.0,9.496758675,2.118758979,5.186358171,4.743899954,56.91493549,100.0,4.25831646,7.290124585,1.0,2.387059694,1,61.28543345
27.0,12.82555217,6.20155122,3.119271002,8.362994198,401.9019496,94.92423536,1.689107328,0.322662118,1.0,12.14673737,2,5.238515563
21.0,10.26357257,1.891455886,0.548298577,6.767394279,279.9160136,100.0,2.273168763,4.24776832,1.0,11.28829211,1,27.08718871
16.0,7.188143889,6.603621651,2.85490658,4.763099791,143.1040414,89.58232512,2.577850855,3.237870955,1.0,2.751561575,2,0.0
33.0,6.697291438,3.767883867,8.126089052,8.961588049,178.2236727,99.83278812,1.087073365,8.822375035,1.0,3.143535231,1,36.179356595
22.0,8.546803276,3.801978027,1.863327146,8.362331356,169.0621732,89.1920645,0.287969126,3.203999599,1.0,3.373672375,1,28.7869791
39.0,10.16457364,5.458695701,6.409889459,8.575218323,165.9822073,98.00719202,1.266932844,6.039682212,1.0,5.462,2,62.62340629
20.0,4.346228543,2.869893595,0.29851895,6.517502160499999,257.5795891,93.39877375,1.43328236,0.318696105,0.0,7.447966304,1,0.0
25.0,9.913326541,7.472915296,1.835481938,6.741767717,159.2918006,99.67951829,2.0,3.806480023,1.0,8.212678153,2,3.506930098
37.0,10.67425198,9.144907571,7.450151718,6.342929443,163.3169766,100.0,3.43260964,5.192618151,1.0,4.188446731,2,9.507272149
19.0,10.11913317,4.420302917,6.212745007,6.517502160499999,279.0618196,100.0,1.736610178,8.043419829,1.0,11.09956581,1,65.93692435
39.0,7.970431473,4.745662172,4.1412097370000005,3.860323267,0.0,100.0,4.221992982,4.0,1.0,5.072464161,2,44.37526251
26.0,5.506091838,3.235000402,3.954860101,5.146013991,122.3929378,100.0,1.428321968,4.0,0.0,4.148291887,1,45.61665264
23.0,2.549747149,1.651485217,2.715148652,6.652740209,212.3770249,96.53916483,0.0,3.026009411,0.0,3.749628806,1,47.45220715
38.0,3.36301634,1.742615546,5.575886908,7.691900981,250.045574,97.68982987,1.220782552,7.031509924,0.0,6.114143986,0,76.44666465
30.0,7.09233011,4.089274426,3.129950274,8.155535098,134.2095689,100.0,0.45259898,0.086367421,1.0,6.760965701,1,11.94535113
35.0,8.511805454,3.206517868,8.153736115,4.170720343,223.1646857,96.39669971,3.656274706,6.522279338,1.0,8.013745161,1,75.26096855
23.0,9.576910912,3.771381605,0.0,6.177438608,268.6713256,67.50194885,0.0,1.205181526,1.0,11.48966356,2,3.921374519
35.0,11.66383135,5.574918197,4.1412097370000005,7.716729046,157.0943645,100.0,0.0,1.08421746,1.0,5.462,2,24.70892586
35.0,4.756868348,2.940538389,1.203712341,5.736987806,68.01749147,100.0,1.414816201,1.832320083,0.0,1.992398145,1,15.96248563
39.0,8.776280127,4.091102251,4.681113065,8.758161538,29.61042436,100.0,0.360635066,6.973818264,1.0,5.399829451,1,59.8973139
28.0,7.249822861,3.771381605,4.660535602,6.327240592,101.408097,94.40115205,2.940097357,5.434540824,1.0,3.347310205,1,70.98068034
34.0,6.222976187,3.956118186,0.036324068,8.010236819,78.25702938,100.0,2.804124858,4.689745224,1.0,-0.354127496,1,36.179356595
25.0,10.30924704,3.753736715,4.796699277,6.109101647,193.0809131,95.29784401,1.40202996,4.216247303,1.0,6.651264186,1,30.72632341
27.0,7.199565229,4.594517553,4.1412097370000005,6.059739919,226.5959075,100.0,2.026185452,3.405643072,1.0,5.462,1,18.84082277
17.0,7.0,5.264651132,3.98216375,3.20867291,165.9822073,100.0,2.768299186,3.462796187,0.0,5.462,2,13.96167875
22.0,12.18909597,3.578457373,5.969674012,4.358371114,106.8871526,100.0,2.022238285,8.364239724,1.0,8.117370863,1,34.56425957
31.0,11.16466923,6.2895355,4.1412097370000005,6.717816271,258.3877553,96.16649102,0.381860602,8.418516816,1.0,5.462,2,67.40787688
38.0,4.073958145,2.069912833,1.889123473,7.799571972,139.660592,96.70502313,0.004444089,4.0,0.0,8.280729594,0,32.7082316
19.0,4.670739272,3.118129153,7.234067137,6.517502160499999,49.62090113,100.0,2.948051013,4.339350459,0.0,0.107500474,1,64.72948471
27.0,13.45629768,4.499777235,5.618748628,6.897235234,31.26631869,100.0,0.010447274,4.836092347,1.0,1.692425562,1,36.179356595
24.0,3.070028369,3.771381605,4.396589015,5.638505814,75.46994238,96.67838847,3.009323908,2.558061116,0.0,2.28142444,0,61.51561159
33.0,2.793480455,2.029666886,4.175413036,5.561669144,104.436833,100.0,0.0,4.794206045,0.0,1.143148783,1,60.90128122
33.0,4.65561742,3.021260321,1.015045954,4.395616545,190.3836312,95.42417956,3.14365664,3.760354678,0.0,5.462,1,17.50432401
38.0,9.871562065,3.771381605,4.1412097370000005,5.018272551,118.5683572,80.33316777,4.156092925,3.739375195,1.0,5.500225998,2,5.711266695
21.0,1.368194399,2.104949628,5.64833133,5.240193476,170.7385544,97.34847453,2.373333492,7.381563102,0.0,0.837544908,0,76.17727558
35.0,9.462917135,5.975426817,7.125488546,8.085276096,164.4153616,100.0,2.0,5.661252299,1.0,4.512542174,2,74.6220451
26.0,8.313258747,3.655582585,7.439679738,6.742561216,244.9309715,99.73780692,0.0,6.989020848,1.0,9.868352506,1,71.03399192
18.0,1.300342883,2.673190073,7.373158069,7.114165651,85.72267272,100.0,2.613447884,2.327655513,0.0,0.401326432,1,88.03160776
21.0,9.463098275,9.447383914,7.663561847,6.91090601,245.1000385,100.0,1.26538807,5.365306958,1.0,6.803758868,2,22.4959378
33.0,5.499129433,3.98933136,4.278045544,7.702724891,47.48284007,98.20269444,0.991180501,4.497260916,0.0,5.611036692,1,22.54797901
24.0,7.888733937,4.611081334,0.918117986,6.517502160499999,314.149662,94.04877812,0.208273971,1.650242568,1.0,9.360971667,1,1.88298757
17.0,7.208279739,2.560625805,5.7298981,4.167134852,222.4348898,100.0,4.498889172,5.973816431,1.0,3.873611093,1,50.89608468
26.0,10.39062002,2.759825981,3.119592489,8.179109688,198.1946577,100.0,0.789810464,3.024809378,1.0,5.570411523,1,29.45529543
38.0,7.13056609,3.771381605,5.1877263,8.052625629,22.27085327,99.82249896,0.817324597,3.822552851,1.0,2.294390123,0,59.78819324
18.0,15.42354623,3.771381605,6.787946657,7.87548495,524.0688332,97.49916109,0.564183857,8.238768158,1.0,12.87226302,2,61.69545839
32.0,6.783539987,5.831544947,1.435797441,4.81629533,89.44273401,98.1505255,4.366017163,1.531120823,1.0,2.404971644,1,0.0
32.0,11.46266131,7.319762709,2.664421411,6.972080798,228.9794047,92.05997876,1.721532578,5.117026537,1.0,8.749079444,2,9.102978662
31.0,12.91898679,8.087790219,7.660534281,8.048790853,236.3159805,97.34259228,0.0,6.934217766,1.0,6.245848344,2,36.179356595
37.0,7.796996047,7.508893347,1.894433197,5.432558212,8.118721437,100.0,1.860262085,2.411585001,1.0,6.076168118,2,0.0
34.0,2.1100304,2.310146719,7.110775333,4.111550682,290.8109584,100.0,1.22638935,8.471477664,0.0,6.057296097,1,70.78142498
32.0,7.03594373,4.642171851,5.834613025,4.432572644,257.7744111,100.0,2.939995552,4.0,1.0,6.91532463,1,54.860848
30.0,2.901031268,1.499131094,3.316794025,4.962781155,271.7552821,96.76260463,1.950274421,3.088260652,0.0,4.74977223,1,28.70060825
31.0,12.3288401,5.178688295,7.606967599,5.0468691,76.89332183,100.0,3.749230446,7.633294187,1.0,6.196913244,1,68.00095285
23.0,12.59551541,6.493555099,5.907056763,6.517502160499999,374.9770765,100.0,4.600208569,6.702337483,1.0,15.58911384,2,24.55579171
33.0,4.666832139,2.974601246,2.223121045,5.251954973,161.3915469,100.0,2.357709826,3.699355289,0.0,5.177144662,1,26.72749904
27.0,9.958018279,6.802539666,6.307761858,4.894506744,103.7238884,100.0,2.97736755,8.078947949,1.0,4.237157811,2,87.2499315
17.0,11.8515537,8.345682557,4.962066203,7.5421128,255.9083275,87.80906096,0.0,3.500110933,1.0,9.239993063,2,13.29742988
25.0,3.9795824,2.325692561,2.350201245,6.632135427,207.6455619,100.0,0.074398585,2.796452081,0.0,4.904257387,1,24.75169028
17.0,10.30147436,3.771381605,8.023686275,4.690825837,76.07262007,98.72938058,1.935963046,7.017095136,1.0,5.362602459,2,24.4611985
38.0,12.16079922,9.63646991,5.435339202,6.449426439,114.1704391,76.72375491,0.90930279,6.130147222,1.0,5.205859435,2,0.0
35.0,9.919444895,8.270228887,4.1412097370000005,6.105530875,120.4094942,100.0,1.324181292,3.096966766,1.0,5.462,2,28.26553427
28.0,9.98497335,7.12608808,5.79117363,5.97532523,165.9822073,93.5803858,0.0,9.697345402,1.0,6.225044589,2,36.179356595
18.0,2.02394068,2.494612908,1.119481751,6.67851328,101.0139804,100.0,0.706992291,0.075963813,0.0,3.384498824,0,13.42730591
21.0,8.559798442,3.99852229,3.611152417,4.312330724,293.0106996,94.51763006,1.659681604,5.370888775,1.0,6.884281186,1,7.287988028
27.0,7.866161538,3.771381605,4.438629109,4.839748586,165.9822073,96.27801675,3.658851339,2.689561262,1.0,5.488624954,2,33.8920253
27.0,3.127139291,1.460264628,5.225891977,4.187290632,154.6060424,99.7309472,4.158349512,7.414935024,0.0,2.034329988,0,58.10703697
27.0,3.972626602,2.36649527,7.907665553,4.657266976,121.6480564,99.76225047,1.680461904,5.437378817,0.0,1.899267778,1,96.01115941
37.0,7.275572585,5.088997807,2.594352784,6.517502160499999,226.5342177,88.4152352,0.657007835,2.013019643,1.0,6.056943689,2,0.0
16.0,7.007181557,6.226073981,2.809304503,5.156131792,183.3532811,86.17960544,2.267767153,3.754077241,1.0,8.814548999,2,0.0
22.0,7.981756445,6.061761174,3.795259406,7.20878309,101.1214572,98.71455092,1.185473838,2.393099916,1.0,5.248505168,2,0.552937838
38.0,11.5363208,9.573834043,5.689738548,6.040605849,73.5352301,95.64491656,1.054996309,0.0,1.0,2.295667807,2,10.91963009
20.0,3.901602299,2.080142167,5.428941148,6.517502160499999,246.3728708,96.03667017,2.204259248,3.573916244,0.0,2.59014244,1,68.50450426
36.0,10.30318967,6.228516977,3.682609442,7.62029611,227.8456238,99.63104741,1.356960771,1.956201492,1.0,11.01323884,2,15.24672917
30.0,11.30023222,3.973483097,6.157656777,8.334356405,142.2817351,100.0,2.534891033,7.389851345,1.0,6.288308738,1,100.0
22.0,7.0,2.836095427,2.73702994,5.87473785,165.9822073,98.03672028,3.003861631,3.312794472,1.0,5.462,1,14.63042861
18.0,12.0864408,10.0183536,5.423859669,5.477373148,242.0754313,68.89659812,2.395186529,2.562927357,1.0,11.51465274,2,6.129430676
25.0,9.48457467,4.001323369,1.408307688,6.917621057,117.144805,96.05915742,2.0,3.061555832,1.0,6.359657094,1,27.68404507
24.0,9.034133626,2.887105059,3.49555332,5.344826918,215.2603543,100.0,2.837025059,0.116735514,1.0,5.383351333,1,34.07145849
31.0,3.628762278,2.628103731,7.625608897,6.886813946,161.2097108,99.52041284,0.570236488,4.096037664,0.0,0.495611614,1,82.87330228
16.0,9.140122899,3.711210726,8.131042606,5.215597618,84.19894164,100.0,2.811129481,7.05228704,1.0,5.069752479,1,36.179356595
30.0,3.17396829,1.474952346,7.307127067,5.729332763,74.137822,95.9435496,2.293019547,4.0,0.0,4.936525354,0,69.47693127
20.0,9.698614803,2.117888992,3.094407285,4.693517735,271.4468957,100.0,3.272953134,0.326257163,1.0,11.0290545,1,28.39144961
34.0,9.251668544,5.538047239,3.916606529,7.615497776,196.6100269,96.99413231,1.797629248,2.204603904,1.0,6.619274898,2,29.75860934
17.0,14.42337965,7.915324793,3.629269469,3.010142821,467.4212107,70.36681192,3.492153818,0.0,1.0,9.344071401,2,10.92122218
35.0,8.519413618,1.679637347,3.773693482,5.596492217,259.9172052,100.0,3.200555968,1.238989219,1.0,8.42289487,1,34.41648769
37.0,8.882615311,3.944695851,3.987153883,4.52933183,4.055811437,100.0,1.916793543,1.129245224,1.0,-0.713659252,1,31.40982024
27.0,4.179676483,1.190406552,7.658325663,6.510337203,75.66679713,95.98905835,3.323930123,6.142041802,0.0,1.352614416,0,100.0
39.0,5.0313003,3.416088906,2.338599811,4.539209285,85.92463523,98.75348067,4.844928917,1.177983485,0.0,4.700744664,1,27.67996008
21.0,9.240783935,5.169483048,0.776771474,6.517502160499999,111.00126,84.23978299,0.0,1.401066457,1.0,10.15326209,1,0.0
33.0,7.10248717,6.093520363,6.077527516,8.18086639,191.6539459,97.88769314,0.579948631,6.753966013,1.0,7.742533751,2,53.30043547
27.0,2.405790394,3.771381605,1.164575744,8.857996399,311.1403093,96.71022503,0.881692841,4.0,0.0,10.93617669,0,31.93635112
24.0,6.906196323,3.100140651,3.817637032,5.684918673,72.91396073,100.0,3.592235362,1.763136343,1.0,7.127249913,1,28.52365301
29.0,4.427762067,3.683055594,4.243022418,4.422965286,285.6081455,100.0,2.519188737,1.353811277,0.0,9.442524031,1,27.82570386
33.0,10.16377872,6.672173598,0.935415833,4.338830195,151.3450333,75.97780271,2.435582943,2.212555369,1.0,7.880568112,2,2.438180092
19.0,10.77586316,6.692678064,1.397244839,4.238010768,272.1955763,71.89999366,3.942797337,3.373787158,1.0,11.10238202,2,0.0
17.0,4.038053785,3.146625579,1.64180704,5.646385007,242.0583503,96.12176893,2.0,5.492367201,0.0,3.027309313,1,11.52064856
37.0,5.74730821,5.079478091,1.626951061,7.380753644,314.0680474,93.45585337,1.908021432,2.812797858,0.0,8.927627345,2,4.110777407
19.0,11.7209287,4.193351026,3.589008526,6.272910802,164.4463299,99.40739458,2.793026733,1.661286925,1.0,5.028889759,1,13.13538443
16.0,6.532348412,2.945940742,2.371827781,6.872511862,80.05754196,99.93492662,1.388477048,0.0,1.0,3.589054105,1,36.179356595
26.0,8.109972185,4.929210558,3.874201654,8.24324557,271.1509214,100.0,0.109409537,1.600214611,1.0,5.232472085,2,27.6843692
27.0,3.481423042,3.55891815,5.792052412,8.863459868,10.84070301,100.0,1.239245514,7.374318768,0.0,3.385514691,1,80.58587282
15.0,7.554313562,3.73410232,0.539958511,7.893880336,110.8618854,100.0,0.0,2.751207111,1.0,6.644546658,1,49.20753976
15.0,4.497183594,2.16644324,4.1412097370000005,4.361314111,85.23102727,100.0,2.938012977,3.940405223,0.0,5.462,1,59.845419
26.0,10.44316304,9.277255747,4.278723472,8.853107487,165.9822073,96.33372162,2.922896219,2.873369026,1.0,5.462,2,13.84017829
20.0,6.07476492,2.392007659,6.70528324,5.455594653,120.3051351,100.0,1.622968197,8.820217429,1.0,6.168786658,1,55.56821006
16.0,11.25074152,3.717360737,1.540627045,3.63559501,34.70389608,95.17237795,1.993260807,1.88427315,1.0,8.183437833,1,15.33340523
27.0,10.11115697,4.179808786,1.411025609,6.141861912,22.80819222,96.86234443,2.998797001,3.411531408,1.0,3.729590559,1,0.0
35.0,7.312682441,2.793669349,4.510085231,5.138699836,243.1606209,93.8586887,4.807268484,2.777197729,1.0,6.148586784,1,21.12311741
33.0,4.147754206,3.820927238,2.352523591,4.660939096,0.0,100.0,3.680368692,2.647873569,0.0,0.511363957,1,8.961175781
35.0,6.437942004,4.915783258,3.737336407,7.519478786,260.7117293,96.19923701,2.0,2.288049665,1.0,5.379288246,1,37.75964333
27.0,6.411440016,2.945445726,3.659527539,3.433470682,165.9822073,100.0,2.452995899,3.996812297,1.0,5.462,1,40.92029546
35.0,1.185041963,1.858489652,5.245756434,4.977821739,156.4632517,99.87092195,2.88178024,7.810160912,0.0,2.232598497,0,29.98860767
29.0,1.895430517,0.748858689,4.464281361,7.398373911,131.3470285,100.0,0.0,4.887953553,0.0,3.154387714,0,55.10128766
29.0,2.343773453,0.913302955,5.671313836,8.205876942,189.5553999,99.87289621,0.087554259,7.986580313,0.0,0.599541314,0,70.48280109
29.0,7.0,1.799774986,1.091406891,7.99071612,268.6226302,100.0,1.823294902,2.949401033,0.0,5.462,0,4.808106831
22.0,7.33311551,3.100153553,6.122703321,6.517502160499999,78.51471531,100.0,0.0,6.231761051,1.0,2.581134488,1,76.70914942
